folder,dialogueID,date,from,to,text
3,1188.tsv,2012-09-22T15:50:00.000Z,chovynz,wishin_master,"yeah"
3,1188.tsv,2012-09-22T15:52:00.000Z,chovynz,wishin_master,"i thought that might be the case too, but i dont think so now. im struggling to come up with more useful stuff, really"
3,44601.tsv,2010-04-27T05:18:00.000Z,Typos_King,DR_Fun1,"    I'd assume over at #java maybe :)"
3,44601.tsv,2010-04-27T05:21:00.000Z,Typos_King,DR_Fun1,"    I guess you'll just have to settle for #tea or #coffee then, j/k"
3,44601.tsv,2010-04-27T05:22:00.000Z,Typos_King,DR_Fun1,"     dunno, but what  you want will a java question, maybe try on another network, efnet or dalnet :)"
3,20746.tsv,2011-08-23T21:32:00.000Z,ultraLit,,"echo hello!"
3,20746.tsv,2011-08-23T21:33:00.000Z,ultraLit,,"is this general ubuntu chat?"
3,20746.tsv,2011-08-23T21:33:00.000Z,Polah,ultraLit,"Support"
3,202110.tsv,2007-02-03T17:33:00.000Z,martint,,"VNC connection reboot my machine, any idea?"
3,202110.tsv,2007-02-03T17:34:00.000Z,nothlit,martint,"don't use vino-server or reinstall it"
3,202110.tsv,2007-02-03T17:35:00.000Z,nothlit,martint,"if you're using System -> Preferences -> Remote Desktop, you're sing it"
3,1274.tsv,2012-09-29T11:54:00.000Z,thomaspr,,"What do we take now that Adobe won't support linux anymore ?"
3,1274.tsv,2012-09-29T11:55:00.000Z,Sailor_Moon,thomaspr,"you mean adobe flash player?"
3,1274.tsv,2012-09-29T12:23:00.000Z,thomaspr,Sailor_Moon,"09:59:12"
3,35638.tsv,2010-07-18T00:38:00.000Z,Pitel,,"how to force apt-get to install updates which requires installations of nre packagfes?"
3,35638.tsv,2010-07-18T00:38:00.000Z,Pitel,,"how to force apt-get to install updates which requires installations of new packages?"
3,35638.tsv,2010-07-18T00:39:00.000Z,karthee,Pitel,"how ll u upgrade a package with is new ( not installed yet ) ??"
3,284653.tsv,2006-01-13T09:47:00.000Z,kameron,,"how do i change my *default* browser.. so stuff doesn't open in konq, but mozilla when i'm in kde?"
3,284653.tsv,2006-01-13T09:48:00.000Z,Blissex,kameron,"KDE control centre, Components, choose the browser components."
3,284653.tsv,2006-01-13T09:49:00.000Z,kameron,Blissex,"thanks"
3,44479.tsv,2010-03-06T11:54:00.000Z,mr-grey2,,"I'm loving linux, i'm just extremly new and do not now my way around it yet."
3,44479.tsv,2010-03-06T11:55:00.000Z,mr-grey2,,"know"
3,44479.tsv,2010-03-06T11:56:00.000Z,brjann,mr-grey2,"laptop doesn't happen to be a lenovo, does it?"
3,283399.tsv,2005-09-15T09:23:00.000Z,ksmurf,,"is there a way to output an lspci or lomod to a txt file?"
3,283399.tsv,2005-09-15T09:23:00.000Z,ksmurf,,"tritium ::: more?"
3,283399.tsv,2005-09-15T09:24:00.000Z,gorilla,ksmurf,"redirect it... command > results.txt"
3,327048.tsv,2005-07-23T09:31:00.000Z,Snuffkin,,"Hi"
3,327048.tsv,2005-07-23T09:32:00.000Z,Snuffkin,,"I'm 5.04 x86 livecd, had to use the netcfg/dhcp option to disable dhcp (static ip), always freezes after specifying nameservers (static), ..?"
3,327048.tsv,2005-07-23T09:33:00.000Z,lool,Snuffkin,"wifi or wired?"
3,79688.tsv,2009-10-12T04:58:00.000Z,twoheadedboy,," can anyone help me with setting up my wireless in 9.10 beta? I'm using Jockey and it finds the driver but it doesn't work...1st time I tried it crashed at the end to the point where I had to reinstall the kernel, now it just doesn't work at all"
3,79688.tsv,2009-10-12T04:58:00.000Z,twoheadedboy,,"broadcom sta drivers, I should add"
3,79688.tsv,2009-10-12T04:58:00.000Z,ZykoticK9,twoheadedboy,"ask same question in #ubuntu+1"
3,313858.tsv,2007-01-16T12:22:00.000Z,diederick,,"hi all!"
3,313858.tsv,2007-01-16T12:22:00.000Z,diederick,,"Does someone knows a 'security' scanner?"
3,313858.tsv,2007-01-16T12:22:00.000Z,harry,diederick,"nmap"
3,262494.tsv,2005-11-16T11:48:00.000Z,blank,,"what can I use to play wmv files"
3,262494.tsv,2005-11-16T11:49:00.000Z,blank,,"any others?"
3,262494.tsv,2005-11-16T11:49:00.000Z,traaks,blank,"vlc"
3,605.tsv,2012-11-05T19:08:00.000Z,Touhou11,,"Wouldn't recommend fluxbox, lacks a lot of basic features"
3,605.tsv,2012-11-05T19:09:00.000Z,Led_Zeppelin,Touhou11,"like what? i like the basic features"
3,605.tsv,2012-11-05T19:10:00.000Z,Touhou11,Led_Zeppelin,"Compositing, user-friendly configuration"
3,159348.tsv,2012-02-14T09:20:00.000Z,rootkit,ubuntu,"is heavily bloated."
3,159348.tsv,2012-02-14T09:22:00.000Z,rootkit,ubuntu,"10.04"
3,159348.tsv,2012-02-19T16:58:00.000Z,rootkit,ubuntu,"is kinda bloated"
3,297363.tsv,2005-06-19T11:20:00.000Z,dimeo,,"anyone know how to fix this 'missing final newline' error?  I can't remove or install the package"
3,297363.tsv,2005-06-19T11:20:00.000Z,dimeo,,"signagE what card are you using?"
3,297363.tsv,2005-06-19T11:20:00.000Z,SigNagE,dimeo,"i have the card working, i just cant get the connection up"
3,273868.tsv,2006-10-08T09:25:00.000Z,RedRose,,"I want to run a server, but am caught as to which OS to use. I'm not going to use Win, i can say that, but my main Question is, Linux, BSD, or Solaris?"
3,273868.tsv,2006-10-08T09:26:00.000Z,RedRose,,"hondje:I know them all"
3,273868.tsv,2006-10-08T09:26:00.000Z,elkbuntu,RedRose,"you're in a linux channel. we're most likely going to say linux :)"
3,149375.tsv,2008-02-13T02:10:00.000Z,toresn,,"how do i configure irssi?"
3,149375.tsv,2008-02-13T02:10:00.000Z,toresn,,"through .irssi/config?"
3,149375.tsv,2008-02-13T02:10:00.000Z,Ackdar,toresn,"first try man irssi"
3,248836.tsv,2007-01-11T15:42:00.000Z,selah,,"!worksforme"
3,248836.tsv,2007-01-11T15:43:00.000Z,selah,,"What is the advantage of aptitude over apt get?"
3,248836.tsv,2007-01-11T15:43:00.000Z,noiesmo,selah,"aptitude has better dependancy resolution"
3,251616.tsv,2008-11-20T14:25:00.000Z,my_haz,,"whats the biggest size file that ubuntu can deal with?"
3,251616.tsv,2008-11-20T14:26:00.000Z,Frogzoo,my_haz,"2gig for 32 bit"
3,251616.tsv,2008-11-20T14:26:00.000Z,Frogzoo,my_haz,"you can use large file support on 32bit , but meh"
3,20108.tsv,2011-04-13T18:13:00.000Z,bigmahatma,,"hi. My internal mic doesn't seem to work. Any help?"
3,20108.tsv,2011-04-13T18:14:00.000Z,jjp,bigmahatma,"mic as in NIC or as in microphone ?"
3,20108.tsv,2011-04-13T18:14:00.000Z,bigmahatma,jjp,"microhpone"
3,233844.tsv,2006-06-21T09:24:00.000Z,nf4,,"is horizontal sync range the same as maximum horizontal frequency"
3,233844.tsv,2006-06-21T09:24:00.000Z,nf4,,"for monitors"
3,233844.tsv,2006-06-21T09:25:00.000Z,de1,nf4,"yes it is."
3,12801.tsv,2011-08-08T20:19:00.000Z,Hachya,urlin2u,"Win7"
3,12801.tsv,2011-08-08T20:21:00.000Z,Hachya,urlin2u,"how will that recover his linux partition?"
3,12801.tsv,2011-08-08T20:22:00.000Z,urlin2u,Hachya,"I thought that was gone and they wany W7 to boot."
3,240043.tsv,2006-04-18T14:02:00.000Z,arthur-_,,"i installed Xgl / compiz ( official dapper packages ) , and now, i cant go to screen resolutions greater than 1600x1200, somebody have any idea where it came from, and how to fix it ? thanks"
3,240043.tsv,2006-04-18T14:02:00.000Z,gnomefreak,arthur-_,"use either #ubuntu+1 or #ubuntu-xgl for that question please"
3,240043.tsv,2006-04-18T14:03:00.000Z,arthur-_,gnomefreak,"ok, sorry"
3,202321.tsv,2006-10-30T15:37:00.000Z,thombone_,,"KASt attempt at Edgy now... did a dapper install, rebooted, now without doing anything else, trying an upgrade. Nothing else has worked, not even edgy from CD, eiping the drive, even with thre alt CD, so wish me luck, been at this all day ;)"
3,202321.tsv,2006-10-30T15:38:00.000Z,drumline_,thombone_,"http://desktoplinux.com/news/NS3291004537.html"
3,202321.tsv,2006-10-30T15:48:00.000Z,thombone_,drumline_,"thank you! reading"
3,37195.tsv,2010-10-19T01:53:00.000Z,Netalarm,,"Would you suggest I upgrade from 10.04 or do a clean install?"
3,37195.tsv,2010-10-19T01:55:00.000Z,Netalarm,,"hm... but it doesn't say if one's preferred over the other"
3,37195.tsv,2010-10-19T01:57:00.000Z,suprengr,Netalarm,"if you are running bog-standard Ubuntu.. upgrade.  If you have any extras installed.. ALWAYS start from fresh (back up your important stuff 1st (either way))."
3,197444.tsv,2006-12-15T10:07:00.000Z,Reilithion,,"I'm sure I'm not the first one to think this up"
3,197444.tsv,2006-12-15T10:09:00.000Z,Reilithion,,"As I mentioned earlier, I want to be able to debug frozen programs and cheat at simple games."
3,197444.tsv,2006-12-15T10:09:00.000Z,Slart,Reilithion,"mm.. something like artmoney.. but for linux.. would be nice =)"
3,153227.tsv,2008-08-09T18:35:00.000Z,ufergus,,"﻿Flynsarmy: you could use at with zenity"
3,153227.tsv,2008-08-09T18:36:00.000Z,ufergus,,"looks like Kalarm might work too"
3,153227.tsv,2008-08-09T18:37:00.000Z,Flynsarmy,ufergus,"any with a nice easy GUI?"
3,117344.tsv,2008-09-18T17:12:00.000Z,macvr,,"﻿ guys... i want to split my western digital 160GB drive .... want to use part of the drive for video files... which filesystem is best xfs/jfs/ext3? and easiest way to partition the drive?"
3,117344.tsv,2008-09-18T17:13:00.000Z,macvr,,"﻿but ext3 seems to take a lot of setup space...no ups"
3,117344.tsv,2008-09-18T17:13:00.000Z,C0p3rn1c,macvr,"here is some info about the filesystems http://paste.ubuntu.com/48014/"
3,2710.tsv,2012-06-24T10:27:00.000Z,cerebrix,,"ahh i forgot.  pae kernel.  i can run 32 bit and just run pae to see more ram.  been a little bit since i ran a nix* distro"
3,2710.tsv,2012-06-24T10:27:00.000Z,cerebrix,,"its all slowly coming back to me now =p"
3,2710.tsv,2012-06-24T10:28:00.000Z,Arash,cerebrix,"how much ram do you got ?"
3,112961.tsv,2008-07-23T07:10:00.000Z,craigbass1976,,"I'm booted to a livecd on a busted windows box.  Is there ANY way to import the IE bookmarks into the livecd mozilla so that I can then dump them out and restore once I've reinstalled windows?"
3,112961.tsv,2008-07-23T07:12:00.000Z,xtrxfr,craigbass1976,"I don't think you can get the file to the livecd, but if you have an internet connection, you can email and attached those files to yourself."
3,112961.tsv,2008-07-23T07:13:00.000Z,craigbass1976,xtrxfr,"well, I've got the favorites folder; just have to copy that and hope for the best.  If he was running Ubuntu, this wouldn't have happened.  :P"
3,164004.tsv,2007-06-25T09:34:00.000Z,colbert,,"I just installed Feisty, and Terminal doesn't work, can someone help"
3,164004.tsv,2007-06-25T09:34:00.000Z,colbert,,"it wont' start"
3,164004.tsv,2007-06-25T09:34:00.000Z,iTG`Neatchee,colbert,"can you be more specific?  How are you trying to start it?  Any error messages?"
3,133967.tsv,2008-01-16T10:39:00.000Z,misslecommander,,"there you go, check it in windoes after ubuntu shuts down from supposed battery life"
3,133967.tsv,2008-01-16T10:40:00.000Z,misslecommander,,"codec ?"
3,133967.tsv,2008-01-16T10:40:00.000Z,telee,misslecommander,"i dunno, how do i change it? or find which one it is?"
3,134619.tsv,2008-02-11T08:27:00.000Z,heartsblood,,"is there a way to track exactly how much bandwidth is being used by each process?"
3,134619.tsv,2008-02-11T08:28:00.000Z,egc,heartsblood,"i'm curious about that too"
3,134619.tsv,2008-02-11T08:28:00.000Z,egc,heartsblood,"i think there was something like 'top' for the network"
3,260588.tsv,2006-01-13T14:43:00.000Z,jean,trkorecky,"yes but windows must be removed completely"
3,260588.tsv,2006-01-13T14:43:00.000Z,trkorecky,jean,"Why must I remove Windows?"
3,260588.tsv,2006-01-13T14:43:00.000Z,jean,trkorecky,"just a joke"
3,265639.tsv,2007-11-07T07:47:00.000Z,arghh2d2,,"Message to anyone using 7.10 and having trouble right now, Ubuntu needs you and all your problems to iron out all the bugs... you should do like i do an wait untill 8.04 is released before upgrading to 7.10."
3,265639.tsv,2007-11-07T07:48:00.000Z,LjL,arghh2d2,"are you, like, a troll?"
3,265639.tsv,2009-12-15T00:04:00.000Z,LjL,arghh2d2,"i suggest just avoiding language that you feel the need to mangle..."
3,119229.tsv,2008-10-01T19:21:00.000Z,Juje007,,"Is there a cmd to see the whole dir where I'm in?"
3,119229.tsv,2008-10-01T19:22:00.000Z,indian_munnda,Juje007,"use pwd"
3,119229.tsv,2008-10-01T19:22:00.000Z,indian_munnda,Juje007,"mention not"
3,224534.tsv,2011-10-23T19:03:00.000Z,snark,,"Any negative reprocussions to getting rid of all read/write/execute priveledges for 'other' on my home directory?"
3,224534.tsv,2011-10-23T19:05:00.000Z,snark,,"I'd switch to Debian if it installed and configured X by default.   I don't wanna have to mess with configuring al that lol"
3,224534.tsv,2011-10-23T19:05:00.000Z,jrib,snark,"debian does do that.."
3,283388.tsv,2005-09-01T12:35:00.000Z,Antarez,,"depending on how well this all goes"
3,283388.tsv,2005-09-01T12:35:00.000Z,Antarez,,"I'm rather disappointed in multimedia capabilities out-of-the-box"
3,283388.tsv,2005-09-01T12:35:00.000Z,liquidfire,Antarez,"thats because of the copy/trademark rights"
3,224296.tsv,2009-03-19T01:19:00.000Z,keres_,,"who was it that banned me for posting dangerous syntax? someonone told me to run it, i didn't know what it was"
3,224296.tsv,2009-03-19T01:21:00.000Z,keres_,,"was it ljl or lmj that banned me"
3,224296.tsv,2009-03-19T01:22:00.000Z,jrib,keres_,"#ubuntu-ops please"
3,165409.tsv,2007-05-19T15:20:00.000Z,arthanix,,"I need a recomendation... I'm using gnome window manager, but I feel it's too limited. Are there any reasons not to use XFCE or KDE? wich is better?"
3,165409.tsv,2007-05-19T15:21:00.000Z,emss,arthanix,"try openbox, ion3 and ratpoison"
3,165409.tsv,2007-05-19T15:22:00.000Z,arthanix,emss,"Thanx"
3,191677.tsv,2007-02-24T15:05:00.000Z,mjr,vox754,"'course; you can of course write your own filesystem also without fuse, but it does make certain things easier"
3,191677.tsv,2007-02-24T15:05:00.000Z,vox754,mjr,"unop well, seems interesting, but again, no experience with that."
3,191677.tsv,2007-04-11T11:17:00.000Z,vox754,mjr,"hey, cool trick that Unicode"
3,195735.tsv,2008-05-13T08:36:00.000Z,Rageon,,"hi can someone tell me a video player that can like open many copies of itself? trying to run 4movies on each virtual desktop"
3,195735.tsv,2008-05-13T08:37:00.000Z,Dmole,Rageon,"VLC?"
3,195735.tsv,2008-05-13T08:40:00.000Z,Dmole,Rageon,"propertys open with ...... or remove totem"
3,212107.tsv,2006-08-27T07:43:00.000Z,Arafangion,,"How do I tell Ubuntu I DO NOT WANT THE KERNEL UPGRADED?"
3,212107.tsv,2006-08-27T07:43:00.000Z,Arafangion,,"(Sorry for shouting, it's my #2 pet hate)"
3,212107.tsv,2006-08-27T07:44:00.000Z,DeeTahPanLtah,Arafangion,"wish i knew it ;)"
3,100602.tsv,2009-08-12T14:27:00.000Z,jedc,,"vaothcpp, that does it recursively"
3,100602.tsv,2009-08-12T14:29:00.000Z,jedc,,"i understand that it gives all permissions to all users..."
3,100602.tsv,2009-08-12T14:29:00.000Z,ActionParsnip1,jedc,"yes including everyone ever"
3,242358.tsv,2006-04-02T16:17:00.000Z,XVampireX,,"I can't install Ubuntu (I'm on live cd) I've tried everything, it seems as if my CDrom isn't thinking or perhaps it shouldn't at the time... Is there any step by step guide to installing ubuntu?"
3,242358.tsv,2006-04-02T16:17:00.000Z,XVampireX,,"Anyone knows?"
3,242358.tsv,2006-04-02T16:18:00.000Z,rebelguys6,XVampireX,"shouldn't you use the install cd"
3,26315.tsv,2010-12-17T10:10:00.000Z,kieppie,,"hi guys. if a user *absolutely must* install a GUI on a server, what is the better/best lightweight win-manager?"
3,26315.tsv,2010-12-17T10:10:00.000Z,nairanvac,kieppie,"I'd say XFCE right offhand"
3,26315.tsv,2010-12-17T10:11:00.000Z,nairanvac,kieppie,"Though fluxbox is really light, too"
3,342373.tsv,2007-11-04T00:43:00.000Z,evilamoeba,,"I removed Pidgin from my system tray and would like to re-add it, but cannot determine how to go about doing it. This is the status icon, not a launcher. Can anyone provide assistance, please?"
3,342373.tsv,2007-11-04T00:45:00.000Z,evilamoeba,,"I removed Pidgin from my system tray and would like to re-add it, but cannot determine how to go about doing it. This is the status icon, not a launcher. Can anyone provide assistance, please?"
3,342373.tsv,2007-11-04T00:46:00.000Z,Dr_Willis,evilamoeba,"i would guess thats a pidgin setting option.  Not that ive used pidgen much."
3,68988.tsv,2009-11-29T14:38:00.000Z,XuZeM,,"Is there a simple graphical way to get dual monitor working on ubuntu 9.10?"
3,68988.tsv,2009-11-29T14:38:00.000Z,XuZeM,,"I'm totally new to linux, so please keep it simple :P"
3,68988.tsv,2009-11-29T14:39:00.000Z,livingdaylite,XuZeM,"look in 'Display'"
3,194521.tsv,2006-12-01T16:27:00.000Z,mdious,,"compir99>you can do it with open office"
3,194521.tsv,2006-12-01T16:28:00.000Z,mdious,,"compir99>apologies, I don't think the open office option is what you are after"
3,194521.tsv,2006-12-01T16:29:00.000Z,compir99,mdious,"oo does but there has to be an easier way w/o oo"
3,208872.tsv,2006-09-22T08:53:00.000Z,Torched,,"then again, WoW sucks"
3,208872.tsv,2006-09-22T08:53:00.000Z,Torched,,"so...it's a judgement call really"
3,208872.tsv,2006-09-22T08:54:00.000Z,CroX,Torched,"Don't wanna play, just wondering"
3,221203.tsv,2006-06-25T06:40:00.000Z,Stromham,lamego,"im running very fast on a 192 mb of ram"
3,221203.tsv,2006-06-25T06:40:00.000Z,lamego,Stromham,"with gnome ?"
3,221203.tsv,2006-06-25T06:40:00.000Z,Stromham,lamego,"yep"
3,111331.tsv,2008-08-14T20:19:00.000Z,Next1,,"I need something to convert a .mov to an avi.  What can I use for this?"
3,111331.tsv,2008-08-14T20:20:00.000Z,perillux,Next1,"there are probably some good programs.  But you could use Zamzar, it's pretty good:   http://www.zamzar.com/"
3,111331.tsv,2008-08-14T20:21:00.000Z,perillux,Next1,"if you just want to convert a single file and don't plan on doing it a lot then Zamzar is good because you don't have to mess with downloading a program."
3,255084.tsv,2010-10-04T22:13:00.000Z,soji,,"Hi guy's I'm looking for help using wine"
